timestamp,buy_pool_address,sell_pool_address,buy_pool_name,sell_pool_name,buy_dex,sell_dex,buy_price_usd,sell_price_usd,buy_high_usd,buy_low_usd,sell_high_usd,sell_low_usd,observed_spread_bps,optimistic_spread_bps,conservative_spread_bps,buy_fee_bps,sell_fee_bps,explicit_fee_total_bps,explicit_fee_known,fee_adjusted_spread_bps,conservative_fee_adjusted_spread_bps,buy_volume_usd,sell_volume_usd,min_pool_volume_usd,total_volume_usd,buy_reserve_usd,sell_reserve_usd,min_pool_reserve_usd,buy_fee_source,sell_fee_source
2026-03-16 08:00:00+00:00,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,USDC / WBTC / WETH,WBTC / USDC 0.3%,curve,uniswap_v3,72039.0740205018,73122.9310951163,72981.9290232059,71967.9530891322,73450.9918621355,72910.2129082174,150.45405418537828,206.0693279919401,-9.826557881977838,,30.0,,False,,,23208.65627891589,259983.8362289195,23208.65627891589,283192.4925078354,10230172.3385,30290894.2826,10230172.3385,unknown,api_detail
2026-03-16 08:00:00+00:00,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,0xb98437c7ba28c6590dd4e1cc46aa89eed181f97108e5b6221730d41347bc817f,USDC / WBTC / WETH,USDC / WBTC 0.3%,curve,uniswap-v4-ethereum,72039.0740205018,73101.1730163373,72981.9290232059,71967.9530891322,73435.6298906861,72834.7413281417,147.43373790913063,203.934770763341,-20.167690417911555,,30.0,,False,,,23208.65627891589,98805.79905891672,23208.65627891589,122014.45533783261,10230172.3385,9055876.4186,9055876.4186,unknown,api_detail
2026-03-16 08:00:00+00:00,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,WBTC / USDC 0.3%,USDC / WBTC / WETH,uniswap_v3,curve,73122.9310951163,72039.0740205018,73450.9918621355,72910.2129082174,72981.9290232059,71967.9530891322,-148.2239645460415,9.836223503938424,-201.90861081725075,30.0,,,False,,,259983.8362289195,23208.65627891589,23208.65627891589,283192.4925078354,30290894.2826,10230172.3385,10230172.3385,api_detail,unknown
2026-03-16 08:00:00+00:00,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0xb98437c7ba28c6590dd4e1cc46aa89eed181f97108e5b6221730d41347bc817f,WBTC / USDC 0.3%,USDC / WBTC 0.3%,uniswap_v3,uniswap-v4-ethereum,73122.9310951163,73101.1730163373,73450.9918621355,72910.2129082174,73435.6298906861,72834.7413281417,-2.9755479509852023,72.06356441862516,-83.89955239140767,30.0,30.0,60.0,True,-62.9755479509852,-143.89955239140767,259983.8362289195,98805.79905891672,98805.79905891672,358789.6352878362,30290894.2826,9055876.4186,9055876.4186,api_detail,api_detail
2026-03-16 08:00:00+00:00,0xb98437c7ba28c6590dd4e1cc46aa89eed181f97108e5b6221730d41347bc817f,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,USDC / WBTC 0.3%,USDC / WBTC / WETH,uniswap-v4-ethereum,curve,73101.1730163373,72039.0740205018,73435.6298906861,72834.7413281417,72981.9290232059,71967.9530891322,-145.29164882185142,20.20844618656259,-199.8589518110805,30.0,,,False,,,98805.79905891672,23208.65627891589,23208.65627891589,122014.45533783261,9055876.4186,10230172.3385,9055876.4186,api_detail,unknown
2026-03-16 08:00:00+00:00,0xb98437c7ba28c6590dd4e1cc46aa89eed181f97108e5b6221730d41347bc817f,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,USDC / WBTC 0.3%,WBTC / USDC 0.3%,uniswap-v4-ethereum,uniswap_v3,73101.1730163373,73122.9310951163,73435.6298906861,72834.7413281417,73450.9918621355,72910.2129082174,2.9764336030746463,84.60942165187558,-71.54796428529563,30.0,30.0,60.0,True,-57.023566396925354,-131.54796428529562,98805.79905891672,259983.8362289195,98805.79905891672,358789.6352878362,9055876.4186,30290894.2826,9055876.4186,api_detail,api_detail
2026-03-16 09:00:00+00:00,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,USDC / WBTC / WETH,WBTC / USDC 0.3%,curve,uniswap_v3,72083.1507775854,72993.4062521708,72083.1507775854,72039.0740205018,73122.9310951163,72497.4051004639,126.27853593609073,150.45405418537828,57.46895334205027,,30.0,,False,,,246.309567870025,16170.457843846058,246.309567870025,16416.767411716082,10230172.3385,30290894.2826,10230172.3385,unknown,api_detail
2026-03-16 09:00:00+00:00,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,0xb98437c7ba28c6590dd4e1cc46aa89eed181f97108e5b6221730d41347bc817f,USDC / WBTC / WETH,USDC / WBTC 0.3%,curve,uniswap-v4-ethereum,72083.1507775854,73095.2256668683,72083.1507775854,72039.0740205018,73101.1730163373,73095.2256668683,140.4038084303072,147.43373790913063,140.4038084303072,,30.0,,False,,,246.309567870025,1784.25299662374,246.309567870025,2030.562564493765,10230172.3385,9055876.4186,9055876.4186,unknown,api_detail
2026-03-16 09:00:00+00:00,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0x7f86bf177dd4f3494b841a37e810a34dd56c829b,WBTC / USDC 0.3%,USDC / WBTC / WETH,uniswap_v3,curve,72993.4062521708,72083.1507775854,73122.9310951163,72497.4051004639,72083.1507775854,72039.0740205018,-124.70379467437564,-57.14057245282733,-148.2239645460415,30.0,,,False,,,16170.457843846058,246.309567870025,246.309567870025,16416.767411716082,30290894.2826,10230172.3385,10230172.3385,api_detail,unknown
2026-03-16 09:00:00+00:00,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,0xb98437c7ba28c6590dd4e1cc46aa89eed181f97108e5b6221730d41347bc817f,WBTC / USDC 0.3%,USDC / WBTC 0.3%,uniswap_v3,uniswap-v4-ethereum,72993.4062521708,73095.2256668683,73122.9310951163,72497.4051004639,73101.1730163373,73095.2256668683,13.949124986132322,83.28131400520134,-3.788883710360569,30.0,30.0,60.0,True,-46.05087501386768,-63.788883710360565,16170.457843846058,1784.25299662374,1784.25299662374,17954.710840469797,30290894.2826,9055876.4186,9055876.4186,api_detail,api_detail
