asset_notional_usd,asset_size_multiple,observed_intervals,liquidity_eligible_intervals,liquidity_eligible_share_pct,explicit_fee_known_intervals,explicit_fee_known_share_pct,observed_close_positive_intervals,observed_close_positive_share_pct,fee_adjusted_close_positive_intervals,fee_adjusted_close_positive_share_pct,conservative_fee_adjusted_positive_intervals,conservative_fee_adjusted_positive_share_pct,median_explicit_fee_total_bps,mean_observed_spread_bps,median_observed_spread_bps,max_observed_spread_bps,mean_fee_adjusted_spread_bps,median_fee_adjusted_spread_bps,max_fee_adjusted_spread_bps,mean_conservative_fee_adjusted_spread_bps,median_conservative_fee_adjusted_spread_bps,max_conservative_fee_adjusted_spread_bps
1000.0,0.1,720,715,99.30555555555556,0,0.0,715,99.30555555555556,0,0.0,0,0.0,,13.201337191152527,11.875300658563681,93.24793949140098,,,,,,
2500.0,0.25,720,715,99.30555555555556,0,0.0,715,99.30555555555556,0,0.0,0,0.0,,13.201337191152527,11.875300658563681,93.24793949140098,,,,,,
5000.0,0.5,720,715,99.30555555555556,0,0.0,715,99.30555555555556,0,0.0,0,0.0,,13.201337191152527,11.875300658563681,93.24793949140098,,,,,,
10000.0,1.0,720,715,99.30555555555556,0,0.0,715,99.30555555555556,0,0.0,0,0.0,,13.201337191152527,11.875300658563681,93.24793949140098,,,,,,
20000.0,2.0,720,715,99.30555555555556,0,0.0,715,99.30555555555556,0,0.0,0,0.0,,13.201337191152527,11.875300658563681,93.24793949140098,,,,,,
50000.0,5.0,720,713,99.02777777777779,0,0.0,713,99.02777777777779,0,0.0,0,0.0,,13.199213738287725,11.875300658563681,93.24793949140098,,,,,,
100000.0,10.0,720,678,94.16666666666667,0,0.0,678,94.16666666666667,0,0.0,0,0.0,,13.185135177772837,12.081688643987842,93.24793949140098,,,,,,
200000.0,20.0,720,617,85.69444444444444,0,0.0,617,85.69444444444444,0,0.0,0,0.0,,13.298029060711421,12.12406850069625,93.24793949140098,,,,,,
