timestamp,buy_dex,sell_dex,trade_size_base,market_price_quote_per_base,gross_edge_quote,gross_edge_bps,pool_fee_cost_quote_floor,pool_fee_cost_bps_floor,edge_after_pool_fees_quote_floor,edge_after_pool_fees_bps_floor,network_fee_quote_floor,network_fee_bps_floor,network_fee_quote_p95,network_fee_bps_p95,net_edge_quote_floor,net_edge_bps_floor,net_edge_quote_p95,net_edge_bps_p95,stale_state,positive_after_pool_fees_floor,positive_after_network_floor,positive_after_network_p95
2026-04-15 02:31:18+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:19+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:20+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:21+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:22+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:23+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:24+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:25+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:26+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:27+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:28+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:29+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:30+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.3982799119448,0.013216478463471973,1760.8164090262162,0.00044529034491415376,59.325526710676364,0.012771188118557819,1701.4908823155397,0.000406991399559724,54.22300173665523,0.008668265624382825,1154.8631801879774,0.012364196718998095,1647.2678805788846,0.0041029224941749945,546.6277021275623,False,True,True,True
2026-04-15 02:31:31+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:32+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:33+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:34+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:35+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:36+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:37+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:38+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:39+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:40+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:41+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:42+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:43+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:44+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:45+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:46+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:47+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:48+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:49+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:50+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:51+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:52+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:53+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:54+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:55+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:56+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:57+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:58+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:31:59+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:00+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:01+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:02+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:03+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:04+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:05+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:06+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:07+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:08+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:09+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:10+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.35301381048214,0.013125953349987299,1748.7558510119673,0.00044506404980851344,59.2953776708701,0.012680889300178785,1689.4604733410972,0.0004067650690524107,54.1928479803243,0.008663445146705863,1154.220953424139,0.012274124231126374,1635.2676253607729,0.004017444153472922,535.2395199169583,False,True,True,True
2026-04-15 02:32:11+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2733054729514,0.013285658056166272,1773.8186873131062,0.0004445834940226129,59.35803152800907,0.012841074562143659,1714.4606557850968,0.0004063665273647571,54.25553910019417,0.008654956846425541,1155.5561739715754,0.012434708034778901,1660.2051166849028,0.004186117715718118,558.9044818135217,False,True,True,True
2026-04-15 02:32:12+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2733054729514,0.013285658056166272,1773.8186873131062,0.0004445834940226129,59.35803152800907,0.012841074562143659,1714.4606557850968,0.0004063665273647571,54.25553910019417,0.008654956846425541,1155.5561739715754,0.012434708034778901,1660.2051166849028,0.004186117715718118,558.9044818135217,False,True,True,True
2026-04-15 02:32:13+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2733054729514,0.013285658056166272,1773.8186873131062,0.0004445834940226129,59.35803152800907,0.012841074562143659,1714.4606557850968,0.0004063665273647571,54.25553910019417,0.008654956846425541,1155.5561739715754,0.012434708034778901,1660.2051166849028,0.004186117715718118,558.9044818135217,False,True,True,True
2026-04-15 02:32:14+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2733054729514,0.013285658056166272,1773.8186873131062,0.0004445834940226129,59.35803152800907,0.012841074562143659,1714.4606557850968,0.0004063665273647571,54.25553910019417,0.008654956846425541,1155.5561739715754,0.012434708034778901,1660.2051166849028,0.004186117715718118,558.9044818135217,False,True,True,True
2026-04-15 02:32:15+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2733054729514,0.013285658056166272,1773.8186873131062,0.0004445834940226129,59.35803152800907,0.012841074562143659,1714.4606557850968,0.0004063665273647571,54.25553910019417,0.008654956846425541,1155.5561739715754,0.012434708034778901,1660.2051166849028,0.004186117715718118,558.9044818135217,False,True,True,True
2026-04-15 02:32:16+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2733054729514,0.013285658056166272,1773.8186873131062,0.0004445834940226129,59.35803152800907,0.012841074562143659,1714.4606557850968,0.0004063665273647571,54.25553910019417,0.008654956846425541,1155.5561739715754,0.012434708034778901,1660.2051166849028,0.004186117715718118,558.9044818135217,False,True,True,True
2026-04-15 02:32:17+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2374429035159,0.013357512695379478,1785.1300062184444,0.00044436728146730886,59.38630836588357,0.01291314541391217,1725.743697852561,0.0004061872145175795,54.28383272496825,0.008651137769681214,1156.1587829094635,0.01250695819939459,1671.4598651275928,0.004262007644230955,569.5849149430974,False,True,True,True
2026-04-15 02:32:18+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2374429035159,0.013357512695379478,1785.1300062184444,0.00044436728146730886,59.38630836588357,0.01291314541391217,1725.743697852561,0.0004061872145175795,54.28383272496825,0.008651137769681214,1156.1587829094635,0.01250695819939459,1671.4598651275928,0.004262007644230955,569.5849149430974,False,True,True,True
2026-04-15 02:32:19+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.2374429035159,0.013357512695379478,1785.1300062184444,0.00044436728146730886,59.38630836588357,0.01291314541391217,1725.743697852561,0.0004061872145175795,54.28383272496825,0.008651137769681214,1156.1587829094635,0.01250695819939459,1671.4598651275928,0.004262007644230955,569.5849149430974,False,True,True,True
2026-04-15 02:32:20+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.20304078033203,0.013426441114568644,1796.0011765925635,0.0004441598739872987,59.41348488921754,0.012982281240581345,1736.587691703346,0.00040601520390166017,54.31102536401946,0.008647474218779119,1156.737942613032,0.012576266036679684,1682.2766663393265,0.004334807021802226,579.849749090314,False,True,True,True
2026-04-15 02:32:21+00:00,raydium_cpmm,meteora_damm_v2,0.001,81.20304078033203,0.013426441114568644,1796.0011765925635,0.0004441598739872987,59.41348488921754,0.012982281240581345,1736.587691703346,0.00040601520390166017,54.31102536401946,0.008647474218779119,1156.737942613032,0.012576266036679684,1682.2766663393265,0.004334807021802226,579.849749090314,False,True,True,True
