timestamp,slot,signature,dex,pool_address,reserve_base,reserve_quote,mid_price_quote_per_base,network_fee_lamports,fee_rate_floor,fee_model,last_event_timestamp,stale_state
2026-04-15 02:27:33+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:34+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:35+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:36+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:37+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:38+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:39+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:40+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:41+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:42+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:43+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:44+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:45+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:46+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:47+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:48+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:49+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:50+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:51+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:52+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:53+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:54+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:55+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:56+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:57+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:58+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:27:59+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:00+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:01+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:02+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:03+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:04+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:05+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:06+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:07+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:08+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:09+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:10+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:11+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:12+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:13+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:14+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:15+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:16+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:17+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:18+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:19+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:20+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:21+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:22+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:23+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
2026-04-15 02:28:24+00:00,413291422.0,4RA4kZxY3bmB9JNyAA63pxSX7UijfUqG334QW8scAPcFsgsCSqy6CkQY7vWVQsqKc2YkNWvjGTimk4pH3ridoQeW,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,0.815676128,60.965175,74.74188946718813,20000.0,0.003,exact_fixed_fee,2026-04-15 02:27:21+00:00,False
