timestamp,slot,signature,dex,pool_address,reserve_base_raw,reserve_quote_raw,reserve_base,reserve_quote,mid_price_quote_per_base,network_fee_lamports,fee_rate_floor,fee_model
2026-04-15 07:50:43+00:00,413340564,5d84dk7Dyk93bwPAWTgJauW36EMg4pj6tW4nRFCjMNpxSotktCNbX9JuoJ7NW2974ds5zu3SMrX64DsXvVhc9hZq,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,829283547,61332684,0.829283547,61.332684,73.95864083144532,5001,0.003,exact_fixed_fee
2026-04-15 07:50:44+00:00,413340565,4yjx7DTbbobhac6MHcNnrEDoVhfZN6q4Cxo1UzHErU9VDC6Q7UFHKADUMjJKNTdiRUPJnZRdWDpeJGSpyMtvAeAs,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,828990377,61357135,0.828990377,61.357135,74.01429100063004,5001,0.003,exact_fixed_fee
2026-04-15 07:52:50+00:00,413340879,2DwmEUKzu3rK6cqF9RgRgdH8zbAqBUCbu1Kpr1Xurw13FiX6Nvu9BBhqNU9P2ZsqGeJMwvShzKjk9yV7RY4MFY85,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19438907863,1691006446,19.438907863,1691.006446,86.99081542634708,9428,0.0025,lower_bound_base_fee
2026-04-15 07:52:50+00:00,413340879,2eo8jLr7pNYPm7ceA6LPmPTdCQJG2oRweZLUgZ6L32QPjfYbxhPz7AwUhhuTfTo9Rty4QKCZC84kpgALE3pK6hU8,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19539918882,1682673835,19.539918882,1682.673835,86.11467863103897,35500,0.0025,lower_bound_base_fee
2026-04-15 07:52:50+00:00,413340879,5MEz1VNJ5UeMvmR5zwnfSEUHd8QVUhd1FxqJVkuYLv2HvviNQ3he7dWQCzvsFyrWLJPLQehgXhyQjhJZkERDHHDG,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19427934419,1691916789,19.427934419,1691.916789,87.08680771257653,8750,0.0025,lower_bound_base_fee
2026-04-15 07:53:00+00:00,413340905,3PhMJcNniqAsSK2e9Dj6ZWxULUHtRzETM51rFT3RH2k6ZirWq5ApuaZtQxm2W5N12kvjkaUNinoCV19ZTyjTbc55,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19425316700,1692134127,19.4253167,1692.134127,87.10973175536438,11245,0.0025,lower_bound_base_fee
2026-04-15 07:53:07+00:00,413340923,4WMe1nUwe3c6kZi8gojL588xPnsEydsuqcEmMaucVk3iQp3CmAJoqfzemRiNYM2YXhfEcv2FrwgUt7FvX55M9YRu,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19425164587,1692146757,19.425164587,1692.146757,87.11106407471284,5001,0.0025,lower_bound_base_fee
2026-04-15 07:58:58+00:00,413341817,qhePnb2EgK2dKtViWXQbf5jA948KWuMbCkdAu2UwwmSULB8W2b41YvU4GWqaK5ctGSjry3wCHyVTTkPH5veR47Q,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,829031377,61353735,0.829031377,61.353735,74.00652942958516,5001,0.003,exact_fixed_fee
2026-04-15 08:00:46+00:00,413342093,xtxNE5TvyuJpX4pxPEWYZJg3HdZaCkNMutLD8ZJACVdqhWGv7d8UNYCCahTAr4f2wzak3zNtqHHH8cPDuxuRYw9,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,829431377,61320584,0.829431377,61.320584,73.93087083562308,5001,0.003,exact_fixed_fee
2026-04-15 08:00:48+00:00,413342099,4aJJg8PvmQLzbHbYNnTprpVnMNzVycgK7K56htD7Lr6nMMZFvfdpSxBMm2QsA4nnV8vViF7eR2gi1FzftsPWe4QK,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,829747665,61294397,0.829747665,61.294397,73.87112924264753,5001,0.003,exact_fixed_fee
2026-04-15 08:06:59+00:00,413343043,AcLwRJfYE3Lp6QMZcF26MKmEQYxgv3eJnZrDsnhvKStHutu1LhJ4KUeJwmBRgvmWsYdADEqjcz9ZnaYsbPSesdz,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19594386317,1678288522,19.594386317,1678.288522,85.65149705882467,35500,0.0025,lower_bound_base_fee
2026-04-15 08:07:00+00:00,413343044,2bvdP16aN4tzDapd2EtjFByt7syty7vJUUsmtP6fTCkwZ4fSxVXgZvHWcSxSWp9S2QXeyivKqBB2VaUoikQgmG9t,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19429801965,1691833979,19.429801965,1691.833979,87.07417512785752,17500,0.0025,lower_bound_base_fee
2026-04-15 08:07:00+00:00,413343044,5vN7LeZGDLdBi6wLfHci9z9JG32VuXDxA4wrcRHxYLg6UjYZhvWFjybZERSueEbfxPXGrwyx9ernb9LjKE8sHuGB,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19432732975,1691590802,19.432732975,1691.590802,87.04852807766221,67473,0.0025,lower_bound_base_fee
2026-04-15 08:07:06+00:00,413343061,2yG9d1Ru4DjVNfJtzEG56kZwB7ZHQukYkTYfsGCkxCTApwYssFEmjNKUT2N57pwSifdkCK3DnNxXV9EJ6zvWvwiq,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19254295439,1706531060,19.254295439,1706.53106,88.63118702039773,5001,0.0025,lower_bound_base_fee
2026-04-15 08:07:06+00:00,413343061,5FSbv6QHsfdqFQCP1dSwRoxDAfkwy5Zwy3stzSHBTRCtWxWjnRJ7YVkT9rWVpRhLccCFyNM63CxpW3G7ykxF8Ke8,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19402377528,1694177887,19.402377528,1694.177887,87.3180559730422,8148,0.0025,lower_bound_base_fee
2026-04-15 08:35:07+00:00,413347337,2hpJK8CCdtbsk7hKSW3MXd71crDs8kAPzztRRf62BuQJA3K8Qvoa1vCyzuJTawEFBcg7zCoJPfb9jjGy2ZUTbKd3,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19397445111,1694588533,19.397445111,1694.588533,87.36142947191661,5001,0.0025,lower_bound_base_fee
2026-04-15 08:35:13+00:00,413347351,iZKc3ZF25FcGbqm3MghLxepPwULXxPGs4DTvXQX83TneqDpg9XvccPqvowWLVh7RkR9fC3YiMTQoJs5pcjzfvGf,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19390754394,1695145750,19.390754394,1695.14575,87.42030947101892,5028,0.0025,lower_bound_base_fee
2026-04-15 08:40:46+00:00,413348195,4JFeZsJyoD5DzJYBnf1sMGezUR1SmANXRtk6Q7VtMnaXYbSE4P6dHW6RLSUB4BiXKWQ4jwwqqvoT3veb49iS9LLV,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19350848062,1698477768,19.350848062,1698.477768,87.77278197617424,5144,0.0025,lower_bound_base_fee
2026-04-15 08:40:54+00:00,413348216,4rtDd6WLuUUm7JX7DpdQqMwyUMXDLi4Nx8vcuds2DcR84Ps6YyAZEcX3HJ8uViMxgTvrAtm7qPckjZCFYWnqnjPu,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19351016304,1698463767,19.351016304,1698.463767,87.77129533237563,5001,0.0025,lower_bound_base_fee
2026-04-15 08:40:55+00:00,413348219,4Z6QiEvuRng49YqkeiBN7dRFhuSGCgXKnzdATaXCwsfd5joT9h8hczSFGBj47gScqYd5AL8iZsBooRDm3w4kahd6,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19355040969,1698128887,19.355040969,1698.128887,87.73574231745663,5001,0.0025,lower_bound_base_fee
2026-04-15 08:40:55+00:00,413348219,4x2uv9SeTfFzvWAzWv1L4XzdNvWXeumkpjQDwnDgWt9y78R4bWVcA5PDvT5cDavzf5qpfpaWPmVLcdjGbkAaqgWD,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19359040969,1697796197,19.359040969,1697.796197,87.70042894783441,5001,0.0025,lower_bound_base_fee
2026-04-15 08:40:56+00:00,413348220,5JJtThsKhv5vjdJyxLAR7pKE2h7oCXNDu6e7HKZ56gWh9UaWsFNmj1idHHQPkaREy18YFJyaDnZXTyY3dj11QbYb,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19365056751,1697296108,19.365056751,1697.296108,87.64736038856961,10000,0.0025,lower_bound_base_fee
2026-04-15 08:40:57+00:00,413348224,31tMuWtxVDCgmgSd5vM5YDa7kuBz5iN1vzv1mTyUnWqQsrtEfnyreihHocdDgWppr59ZzDeH7rfEfwEM5Sxy7Zo7,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19366256751,1697196390,19.366256751,1697.19639,87.63678039703585,5199,0.0025,lower_bound_base_fee
2026-04-15 08:40:58+00:00,413348226,3cDomWb1tNTEaTJ9KTr2MSMY2m58PH1qWhAJV7mV5LfHxH1uuUPc9i6AvxE6ySvvXk9uuZpG4mfruohMch8MLmfX,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19366411523,1697183530,19.366411523,1697.18353,87.63541598733381,5317,0.0025,lower_bound_base_fee
2026-04-15 08:40:59+00:00,413348229,5T7UuE32w3aUuCAk1W4Z5Q1Liq6eSFQLnZViHZgvonn9UWJqZopFz9hvnTtKMzhaaMb1qhSiMSFHcjJFQEqFfBzj,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19370411523,1696851231,19.370411523,1696.851231,87.60016424974741,5001,0.0025,lower_bound_base_fee
2026-04-15 08:41:09+00:00,413348255,pbX2UTuYbKBdLXbvJRQjfERtV8YdweshyTNrJVAPFwgJJuQqSnN2JzfqcmNuNfUjj6PtMjUK7zZTrXTCctRSy85,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19370531782,1696841244,19.370531782,1696.841244,87.59910482048737,5123,0.0025,lower_bound_base_fee
2026-04-15 08:43:15+00:00,413348576,23HunmgUSf5otBKpaE1T2FKVyc42qS9vD8qd5VMqyzqSfLrQvmJ2iyePhwbxWRAKErTpLSJqfRhvxRZPSaShLFAk,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19373328526,1696608954,19.373328526,1696.608954,87.57446877148982,5000,0.0025,lower_bound_base_fee
2026-04-15 08:55:17+00:00,413350410,3g4zDqFW5wQALMMhLKjyMoErTvcY36XSB4R94FmY7o6ThVH7GbKsEmMQGiLTVhCURCeoFNcH1QXuMY5B6fx6nEiq,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,829628551,61304316,0.829628551,61.304316,73.89369125026653,5001,0.003,exact_fixed_fee
2026-04-15 09:11:16+00:00,413352842,5YQKV6h4upzztoYiYYFNVBBBLBUhBrEfjQYoYuMAZUBfQy8iN4rbqeG6JEHjHAnAUu2M2i2oqDhAihdAsoKLYHgn,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19375254143,1696449051,19.375254143,1696.449051,87.55751219980269,378076,0.0025,lower_bound_base_fee
2026-04-15 09:11:46+00:00,413352920,4YQLpJPTMAYzKrhe1qZE7Aqdxt4ukLpAp4ZCz4NeZbCTc5v8sVjPwywNRYGfdxp1xTqsebrgWMbYyP8ZqRGgqbkp,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19385387932,1695607968,19.385387932,1695.607968,87.46835368721266,5050,0.0025,lower_bound_base_fee
2026-04-15 09:11:47+00:00,413352923,2UJFaeJ48C5p8Tjwypy8ontucK8sW3J4QvbHAQpQ6cmon4fqWF2w5rS5J9dPRPt8JRirrjkPeUUiS7aq1Rf3iTmd,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19391187932,1695127122,19.391187932,1695.127122,87.41739433109424,5001,0.0025,lower_bound_base_fee
2026-04-15 09:11:47+00:00,413352923,4RWyzr6SSiGjY76yCDvd3ZEM5zv3c7XHgjNZ6oJjfq2sdAvFR6gD4on6Z6Lm2KFBBVxd15rvAxF1pj3PD6iiiVB4,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19388287932,1695367509,19.388287932,1695.367509,87.4428683412437,5001,0.0025,lower_bound_base_fee
2026-04-15 09:40:59+00:00,413357362,47HfnRoJUgQcBXG38Lga68xcqqhHXz1krbhbSPeYSjUNj4cPk8Um5TEY5hAczGMcU7KinKw5Gb2ejBX3tRc6Cm31,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833955374,61304316,0.833955374,61.304316,73.5103075191647,5000,0.003,exact_fixed_fee
2026-04-15 09:40:59+00:00,413357362,5aL1gy7UCL5eujYh8mkyfxExtaCUVNnNBdQSzJxSfDaS7njMhYx45W29TMWShtz6A1q24CDnyeUu3SSPziuRMXNs,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833160060,61370316,0.83316006,61.370316,73.65969511308548,55000,0.003,exact_fixed_fee
2026-04-15 09:40:59+00:00,413357362,64vkDkkHU15TZfe5fxCHqM5g3eA5eKTFwy8f9f3fjKhU8nzLyga8bLm32Xvuzqhqcx8oTSeAACbKGux3L21atxeT,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,3414134755,15052346,3.414134755,15.052346,4.408831835930272,5000,0.003,exact_fixed_fee
2026-04-15 09:41:51+00:00,413357497,4cWnSSJn1V9davnStJTXWbwdcg1ghoDHqSQc7uaNGRM8veYjhMGvDaekczknQ4aAZEfBboDkTM9NPZmWtAQKrasf,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833080677,61376912,0.833080677,61.376912,73.67463163474622,5001,0.003,exact_fixed_fee
2026-04-15 09:42:24+00:00,413357583,3wJ8yJ1k5cFTdVKPndcyDfCYT9fVKciXbEKxvyqdiZo2npYUj4eyevWCh3bP9wR4VCf7K4YRko2ZfnTjf4aVQvg9,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832961334,61386831,0.832961334,61.386831,73.69709552448445,5001,0.003,exact_fixed_fee
2026-04-15 09:42:45+00:00,413357637,2872CTVbFy3ZVHPgPM1cc1bCzHsyafAiBZcH3RhDVsJurbFiPWXLQuUqcVLUDW4Dqg6CsB1WwQ731qSZg9gUbj6a,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832809815,61399429,0.832809815,61.399429,73.72563086327219,5001,0.003,exact_fixed_fee
2026-04-15 09:42:51+00:00,413357650,RBbCB1wUwCk4Q93fi3hnCtdE6okkEtzhADQ3jme4Uqi4nrempr3h781xv4NdaedhoV2Wb3tjKVae3E3QvAj7qBF,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832658360,61412027,0.83265836,61.412027,73.75417091831036,5001,0.003,exact_fixed_fee
2026-04-15 09:55:08+00:00,413359524,5EGmaaAbcwCqaoBCWKXkZiADcF2njs1J2YgpNJ6iU2aUMcWqDPfZLvQBe85bPFLs5koWeQJw1WMggB48XPaLgTkx,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,834220142,61283154,0.834220142,61.283154,73.46160913002745,5000,0.003,exact_fixed_fee
2026-04-15 09:55:14+00:00,413359539,9tpJr1mSPJAh5ARmLUx3AHDYE6vKcZZznkVZ9NFhvH732fYY7J6SWcUHNnNzcWmG7EuV7H1AqboDWiUqJHCpXVw,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832750334,61405154,0.832750334,61.405154,73.73777168608137,5022,0.003,exact_fixed_fee
2026-04-15 09:55:15+00:00,413359541,45sRp7oFHvfj7ndetvY32nevCBSVJfogFXtCjvWTTMsWy42KxxsvQaFkjxitekjmoBK5a3F8qks6j7iifAmTS6vB,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832542356,61422459,0.832542356,61.422459,73.77697790068953,5001,0.003,exact_fixed_fee
2026-04-15 09:55:15+00:00,413359541,aZD2bDudB6DWcpR2FwnDeL27Ypits5BNSdjE37fUfRg5WSYQFAcYsSkYTtZvUGvmaK1xKKTRZawgxiEFUDGjJq3,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832631056,61415077,0.832631056,61.415077,73.76025258418898,5001,0.003,exact_fixed_fee
2026-04-15 09:55:16+00:00,413359543,46qBg7iFraNRvwE2dK913VAUNHjK6yy6aumQ35bCfjMnAzvcMEFbGBA6JgK1pa79zobDmch8Um9QPUQuN3ytV3Am,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832453678,61429841,0.832453678,61.429841,73.79370483122545,5001,0.003,exact_fixed_fee
2026-04-15 09:55:17+00:00,413359547,4GCgokgNdVG8EdshBP6agErJHQiWZcNrJ4zeef94Uzj4vQPEhRZhEFuPzdK9ixLN2uLknQJBJfH1LY4DtnySCmNA,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,831430418,61515145,0.831430418,61.515145,73.98712347808281,5001,0.003,exact_fixed_fee
2026-04-15 09:55:21+00:00,413359555,4CXVoGFfWgV8GrKpyqrSktF9jVzV2WuxVBr8cBn8CnVgMGmztxgH84Nx5pYdDYwhL8Ugaujd1fqmS9sHutdwokUN,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,829575311,61670424,0.829575311,61.670424,74.33975334398542,139201,0.003,exact_fixed_fee
2026-04-15 09:55:28+00:00,413359572,23H22FxutYZhnvJtoku9HER6BVsrJy8bgndYq3shGFzUXzTPTbRZaPDEgzn5crdveRZXrmCUa8Xs5ozr5uePGBX1,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,831575311,61504052,0.831575311,61.504052,73.96089228050687,5001,0.003,exact_fixed_fee
2026-04-15 09:55:28+00:00,413359572,42goj5JHyigjPASHX2szGUMTQ36PbV1g6vcVNdTj1cYHJZdNJXJPAcUzodajWhyANRHu6DoEkFv7Gct8ax38F3Rr,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,830575311,61587121,0.830575311,61.587121,74.14995387456202,73999,0.003,exact_fixed_fee
2026-04-15 09:55:31+00:00,413359579,2g6Vp91q7bzN7JPQx6gSCXjKSzG2UsfJvdhehxdh59uF1hsjXD7iYUEWxzYJaddyYPirrN7xyJU1UYBgRF7FLEPe,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832769985,61405609,0.832769985,61.405609,73.73657805402293,5027,0.003,exact_fixed_fee
2026-04-15 09:55:31+00:00,413359579,54ze7ifhmkw9kuSca6RDEKeUdKnBJYdpY41pqEPuTLoPYW8F3TaXahELSMUZB6hygQ7FhvwJa2hGhwwwrm5B7FLy,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833757239,61323609,0.833757239,61.323609,73.5509164196894,5001,0.003,exact_fixed_fee
2026-04-15 09:55:31+00:00,413359579,JKZcKqzjcHcpSjwUHYLWK16TNo3SAQkrae77uW2b7oWCw7vtfhoxZ1aGuUfDYshBDUPPof4EdFfVuMnPmZaewop,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832646311,61415344,0.832646311,61.415344,73.75922187926442,5001,0.003,exact_fixed_fee
2026-04-15 09:55:33+00:00,413359584,5zJzoJmd9DAEmoeU6F75bHcD9fr6zrGkcc2CDi6UxTX8D3fpvc6eTXosgmtQVMA1hJqR3wCQW9UAaskBv3ZrdXK6,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,834155979,61291243,0.834155979,61.291243,73.47695699966924,187500,0.003,exact_fixed_fee
2026-04-15 09:55:34+00:00,413359586,2Ga8CGAaJNqmBMbbg7iMyTV6ZnCEvUbc8Vbiyrk9LaBbhL9aHTGojFkpndoYUmearwv3GUb2W4yo7cPushYZ3APY,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832752841,61408094,0.832752841,61.408094,73.74108015802014,5050,0.003,exact_fixed_fee
2026-04-15 09:55:34+00:00,413359586,49ZPg4mSBf6Rb1ntHo91uRGRxRMMsYaBNEd1HrVpUmZKAnnoRBRVbVNZ1iRoAUDundn2XxEEezd6piPUYuqgvb5g,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,834899253,61230094,0.834899253,61.230094,73.33830253169481,5001,0.003,exact_fixed_fee
2026-04-15 09:55:34+00:00,413359587,2wBzetyfe6GsXwoRSrH98Ehoy3bCafHiruu86uiLVYmd8XdLe9a31zhsXb3sSUkLrFaXDMKNd6H3s87EHikZs4S1,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833006936,61387093,0.833006936,61.387093,73.69337558553055,5001,0.003,exact_fixed_fee
2026-04-15 09:55:37+00:00,413359593,2D79XeqZXZf4bVXiy1jXi1TMe6cNPYUvSQck7B6LoAHyZUinqSqy8FEeQRjp3Ka7iqp35Pu8nAVM1hvk5A5mf1oi,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832887626,61397012,0.832887626,61.397012,73.71584122922243,5001,0.003,exact_fixed_fee
2026-04-15 09:55:38+00:00,413359596,5VhxyngDy9TbhZ9s8inp3knvPLGoyms9cPWjgJzykUUFH9AYAXF8t9qwiKXFynUKiMDHDGYz9wFgBwAzt1P4jmNQ,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833477626,61348289,0.833477626,61.348289,73.60520197095249,5001,0.003,exact_fixed_fee
2026-04-15 09:55:44+00:00,413359610,5KdQuUSeq7ene8c1j3HNLjK1RDQhdU2V3FV4572PUKYrQ6fF9wcY5MywtYqUM7wLiW2A2EWZHoi8GfSFXgRJj2aG,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833358099,61358213,0.833358099,61.358213,73.62766747407586,5001,0.003,exact_fixed_fee
2026-04-15 09:55:45+00:00,413359614,5Y85AveDLNNmKW8YCf21qHGUwWvePUnJUH9spSVqr164oyFssVVM9RTFjjXGJtutQn4mR7kBQoQicygnGu3JjFxz,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,833164082,61374329,0.833164082,61.374329,73.66415610796818,5001,0.003,exact_fixed_fee
2026-04-15 09:55:46+00:00,413359616,3QubeTtVA9Pq53tqdhzaUGdqmNYe49KKYox3s5EMNZZLGXgSqWPqkxVuAHr4XQCy9KfCie1Ck82uy6o3nxodE3GF,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832341273,61442771,0.832341273,61.442771,73.81920492605441,5001,0.003,exact_fixed_fee
2026-04-15 09:55:47+00:00,413359618,4er22ZzCdMcctmMJN6v8HW2f7a9rxeAtfMxBjLFmtEAYNq9KBJ8EhRFqfB6koWCfz4M5KfES1Ekh54FLJLk4cpf1,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832247400,61450590,0.8322474,61.45059,73.83692637549844,5001,0.003,exact_fixed_fee
2026-04-15 09:55:47+00:00,413359619,3jFXTiJ568A9KLosN2My8dxBTF9ZSS5NXDkfFE3n23cWxePeWt3JvSERUXXAt25bfrwV6txEob97CtU5X5RuigNZ,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,831447336,61517310,0.831447336,61.51731,73.98822190705775,43922,0.003,exact_fixed_fee
2026-04-15 09:55:47+00:00,413359619,4dnRsmHFvK1dxUYXCrMZrJvsbFgQe5skMrRKK6F68zAuoAqzTxAsJbaayDG8GT4mQWLYDVXhNxdCHcGbN2KnSsro,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832153540,61458410,0.83215354,61.45841,73.85465187109581,5001,0.003,exact_fixed_fee
2026-04-15 09:55:47+00:00,413359620,2griMG2J99735MK9D3yiURc6gUpW9orsAPCB5iWtoUQSjnWjipx7D61BYh4QSttGM6io9KN1cKf4pa35ue3R18EM,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,831426156,61519079,0.831426156,61.519079,73.99223437469051,5001,0.003,exact_fixed_fee
2026-04-15 09:55:50+00:00,413359627,3ZWyhzrxTUnXHXQb1guQYaL7DZFyqKPHe9H3TfBuNKQtAAoTPSe5mcJqvvLwgM1v5o9NsouB1x4jYQ8GBf2SQnwr,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,830825900,61569238,0.8308259,61.569238,74.10606482055988,5001,0.003,exact_fixed_fee
2026-04-15 09:59:52+00:00,413360238,gouC5fuEH5Lo1GoLciyMk3YWUu9n6aeBtTcVXpsr371nPqX2rjqabWsnoEg6VVq3wxU4VWmaMDpHDx7Aoq7G5tz,meteora_damm_v2,Ft8FD9gg1TdawhWijNzdkpYTiVL8ETfY6gAwS24bwYio,19385805511,1695575761,19.385805511,1695.575761,87.46480820917589,5000,0.0025,lower_bound_base_fee
2026-04-15 10:07:26+00:00,413361376,57TpXraKcWZFCjddVdwWN3TtrAf7B1EEDpmHmWUHBpXhHJ5fm3JaJGretGD46sfMky9XsoR5uRP2Y6cJqJW2FrRF,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,824912077,62067977,0.824912077,62.067977,75.24193029846985,5000,0.003,exact_fixed_fee
2026-04-15 10:07:26+00:00,413361377,3512n51UYUhrx9jDHE3umhFbkTDDkiZhSe2h5m971tfBae4KkUNTb8z334MMw2ZiZnsQstQ4byr7r846APPmLFxc,raydium_cpmm,47hq28mcL7q5GhBg7epyGF2dnuJd4MKFt8QhT7CzYUp4,832912077,61399272,0.832912077,61.399272,73.7163905956907,15001,0.003,exact_fixed_fee
